Image_Name	Image_Mid_Time	Exposure_Duration	Filter_Wheel1	Filter_Wheel2	Gain_Mode_ID	Instrument_Mode_ID	Data_Conversion_Type	Inst_Cmprs_Type	Ring_Subspacecraft_Latitude	Observation_ID
N1621846016_1	2009144080535981	560	CL1	CL2	12 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-56.636348	ISS_111RI_MNRNGSHAD008_PRIME
N1621846336_1	2009144081055979	560	CL1	CL2	12 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-56.697895	ISS_111RI_MNRNGSHAD008_PRIME
N1621846656_1	2009144081615976	560	CL1	CL2	12 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-56.758701	ISS_111RI_MNRNGSHAD008_PRIME
N1621846976_1	2009144082135974	560	CL1	CL2	12 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-56.818759	ISS_111RI_MNRNGSHAD008_PRIME
N1621847296_1	2009144082655972	560	CL1	CL2	12 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-56.878061	ISS_111RI_MNRNGSHAD008_PRIME
N1621847616_1	2009144083215970	560	CL1	CL2	12 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-56.936599	ISS_111RI_MNRNGSHAD008_PRIME
N1621847936_1	2009144083735967	560	CL1	CL2	12 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-56.994367	ISS_111RI_MNRNGSHAD008_PRIME
N1621848256_1	2009144084255965	560	CL1	CL2	12 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-57.051354	ISS_111RI_MNRNGSHAD008_PRIME
N1621848576_1	2009144084815963	560	CL1	CL2	12 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-57.107555	ISS_111RI_MNRNGSHAD008_PRIME
N1621848896_1	2009144085335960	560	CL1	CL2	12 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-57.162962	ISS_111RI_MNRNGSHAD008_PRIME
N1621849216_1	2009144085855958	560	CL1	CL2	12 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-57.217565	ISS_111RI_MNRNGSHAD008_PRIME
N1621849536_1	2009144090415956	560	CL1	CL2	12 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-57.271358	ISS_111RI_MNRNGSHAD008_PRIME
N1621849856_1	2009144090935954	560	CL1	CL2	12 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-57.324334	ISS_111RI_MNRNGSHAD008_PRIME
N1621850176_1	2009144091455951	560	CL1	CL2	12 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-57.376483	ISS_111RI_MNRNGSHAD008_PRIME
N1621850497_1	2009144092016949	560	CL1	CL2	12 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-57.427957	ISS_111RI_MNRNGSHAD008_PRIME
W1621850497_1	2009144092017179	100	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-57.427994	ISS_111RI_MNRNGSHAD008_PRIME
N1621851000_1	2009144092839961	560	CL1	CL2	12 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-57.506915	ISS_111RI_MNRNGSHAD008_PRIME
N1621928781_1	2009145070441688	38000	CL1	CB3	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	-40.500741	ISS_111TI_M30R2CLDF145_PRIME
N1621928891_1	2009145070631688	38000	CL1	CB3	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	-40.448151	ISS_111TI_M30R2CLDF145_PRIME
N1621929001_1	2009145070821687	38000	CL1	CB3	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	-40.395536	ISS_111TI_M30R2CLDF145_PRIME
N1621929095_1	2009145071003690	22000	CL1	MT1	29 ELECTRONS PER DN	FULL	12BIT	LOSSLESS	-40.346721	ISS_111TI_M30R2CLDF145_PRIME
W1621933509_1	2009145082348632	15	CL1	CL2	29 ELECTRONS PER DN	SUM2	TABLE	LOSSY	-38.209134	IOSIC_111RI_TMAPS45MP001_SI
W1621934024_1	2009145083223605	60	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSY	-37.958105	IOSIC_111RI_TMAPS45MP001_SI
W1621935413_1	2009145085532596	60	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSY	-37.279028	IOSIC_111RI_TMAPS45MP001_SI
W1621935792_1	2009145090151616	15	CL1	CL2	29 ELECTRONS PER DN	SUM2	TABLE	LOSSY	-37.09325	IOSIC_111RI_TMAPS45MP001_SI
W1621936175_1	2009145090814613	15	CL1	CL2	29 ELECTRONS PER DN	SUM2	TABLE	LOSSY	-36.905328	IOSIC_111RI_TMAPS45MP001_SI
W1621936558_1	2009145091437610	15	CL1	CL2	29 ELECTRONS PER DN	SUM2	TABLE	LOSSY	-36.717216	IOSIC_111RI_TMAPS45MP001_SI
W1621937939_1	2009145093738601	15	CL1	CL2	29 ELECTRONS PER DN	SUM2	TABLE	LOSSY	-36.037458	IOSIC_111RI_TMAPS45MP001_SI
W1621938444_1	2009145094603597	15	CL1	CL2	29 ELECTRONS PER DN	SUM2	TABLE	LOSSY	-35.788351	IOSIC_111RI_TMAPS45MP001_SI
W1621938953_1	2009145095432593	15	CL1	CL2	29 ELECTRONS PER DN	SUM2	TABLE	LOSSY	-35.537004	IOSIC_111RI_TMAPS45MP001_SI
W1621940329_1	2009145101728566	50	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSY	-34.856301	IOSIC_111RI_TMAPS45MP001_SI
W1621940704_1	2009145102343581	15	CL1	CL2	29 ELECTRONS PER DN	SUM2	TABLE	LOSSY	-34.670493	IOSIC_111RI_TMAPS45MP001_SI
W1621941083_1	2009145103002578	15	CL1	CL2	29 ELECTRONS PER DN	SUM2	TABLE	LOSSY	-34.482597	IOSIC_111RI_TMAPS45MP001_SI
W1621941462_1	2009145103621576	15	CL1	CL2	29 ELECTRONS PER DN	SUM2	TABLE	LOSSY	-34.294593	IOSIC_111RI_TMAPS45MP001_SI
W1621941841_1	2009145104240573	15	CL1	CL2	29 ELECTRONS PER DN	SUM2	TABLE	LOSSY	-34.106485	IOSIC_111RI_TMAPS45MP001_SI
W1621942989_1	2009145110148565	15	CL1	CL2	29 ELECTRONS PER DN	SUM2	TABLE	LOSSY	-33.536125	IOSIC_111RI_TMAPS45MP001_SI
W1621943264_1	2009145110623563	15	CL1	CL2	29 ELECTRONS PER DN	SUM2	TABLE	LOSSY	-33.39938	IOSIC_111RI_TMAPS45MP001_SI
N1621946433_1	2009145115911263	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-31.82174	ISS_111RI_RETARMRLP001_PRIME
N1621946523_1	2009145120041262	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-31.776867	ISS_111RI_RETARMRLP001_PRIME
N1621946613_1	2009145120211262	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-31.731991	ISS_111RI_RETARMRLP001_PRIME
N1621946703_1	2009145120341261	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-31.687113	ISS_111RI_RETARMRLP001_PRIME
N1621946793_1	2009145120511260	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-31.642233	ISS_111RI_RETARMRLP001_PRIME
N1621946883_1	2009145120641260	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-31.597352	ISS_111RI_RETARMRLP001_PRIME
N1621946973_1	2009145120811259	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-31.552469	ISS_111RI_RETARMRLP001_PRIME
N1621947063_1	2009145120941258	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-31.507584	ISS_111RI_RETARMRLP001_PRIME
N1621947153_1	2009145121111258	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-31.462697	ISS_111RI_RETARMRLP001_PRIME
N1621947243_1	2009145121241257	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-31.417809	ISS_111RI_RETARMRLP001_PRIME
N1621947333_1	2009145121411257	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-31.372919	ISS_111RI_RETARMRLP001_PRIME
N1621947423_1	2009145121541256	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-31.328029	ISS_111RI_RETARMRLP001_PRIME
N1621947513_1	2009145121711255	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-31.283137	ISS_111RI_RETARMRLP001_PRIME
N1621947603_1	2009145121841255	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-31.238243	ISS_111RI_RETARMRLP001_PRIME
N1621947693_1	2009145122011254	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-31.193348	ISS_111RI_RETARMRLP001_PRIME
N1621947783_1	2009145122141253	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-31.148452	ISS_111RI_RETARMRLP001_PRIME
N1621947873_1	2009145122311253	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-31.103555	ISS_111RI_RETARMRLP001_PRIME
N1621947963_1	2009145122441252	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-31.058657	ISS_111RI_RETARMRLP001_PRIME
N1621948053_1	2009145122611251	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-31.013758	ISS_111RI_RETARMRLP001_PRIME
N1621948143_1	2009145122741251	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-30.968858	ISS_111RI_RETARMRLP001_PRIME
N1621948233_1	2009145122911250	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-30.923957	ISS_111RI_RETARMRLP001_PRIME
N1621948323_1	2009145123041249	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-30.879055	ISS_111RI_RETARMRLP001_PRIME
N1621948413_1	2009145123211249	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-30.834152	ISS_111RI_RETARMRLP001_PRIME
N1621948503_1	2009145123341248	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-30.78925	ISS_111RI_RETARMRLP001_PRIME
N1621948593_1	2009145123511248	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-30.744346	ISS_111RI_RETARMRLP001_PRIME
N1621948683_1	2009145123641247	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-30.699441	ISS_111RI_RETARMRLP001_PRIME
N1621948773_1	2009145123811246	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-30.654537	ISS_111RI_RETARMRLP001_PRIME
N1621948863_1	2009145123941246	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-30.609631	ISS_111RI_RETARMRLP001_PRIME
N1621948953_1	2009145124111245	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-30.564726	ISS_111RI_RETARMRLP001_PRIME
N1621949043_1	2009145124241244	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-30.51982	ISS_111RI_RETARMRLP001_PRIME
N1621949133_1	2009145124411244	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-30.474913	ISS_111RI_RETARMRLP001_PRIME
N1621949223_1	2009145124541243	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-30.430007	ISS_111RI_RETARMRLP001_PRIME
N1621949313_1	2009145124711242	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-30.3851	ISS_111RI_RETARMRLP001_PRIME
N1621949403_1	2009145124841242	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-30.340193	ISS_111RI_RETARMRLP001_PRIME
N1621949493_1	2009145125011241	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-30.295287	ISS_111RI_RETARMRLP001_PRIME
N1621949583_1	2009145125141241	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-30.25038	ISS_111RI_RETARMRLP001_PRIME
N1621949673_1	2009145125311240	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-30.205473	ISS_111RI_RETARMRLP001_PRIME
N1621949763_1	2009145125441239	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-30.160567	ISS_111RI_RETARMRLP001_PRIME
N1621949853_1	2009145125611239	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-30.11566	ISS_111RI_RETARMRLP001_PRIME
N1621949943_1	2009145125741238	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-30.070755	ISS_111RI_RETARMRLP001_PRIME
N1621950033_1	2009145125911237	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-30.025849	ISS_111RI_RETARMRLP001_PRIME
N1621950123_1	2009145130041237	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-29.980943	ISS_111RI_RETARMRLP001_PRIME
N1621950213_1	2009145130211236	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-29.936039	ISS_111RI_RETARMRLP001_PRIME
N1621950303_1	2009145130341235	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-29.891135	ISS_111RI_RETARMRLP001_PRIME
N1621950393_1	2009145130511235	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-29.84623	ISS_111RI_RETARMRLP001_PRIME
N1621950483_1	2009145130641234	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-29.801327	ISS_111RI_RETARMRLP001_PRIME
N1621950573_1	2009145130811233	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-29.756425	ISS_111RI_RETARMRLP001_PRIME
N1621950663_1	2009145130941233	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-29.711523	ISS_111RI_RETARMRLP001_PRIME
N1621950753_1	2009145131111232	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-29.666622	ISS_111RI_RETARMRLP001_PRIME
N1621950843_1	2009145131241232	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-29.621722	ISS_111RI_RETARMRLP001_PRIME
N1621950933_1	2009145131411231	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-29.576822	ISS_111RI_RETARMRLP001_PRIME
N1621951023_1	2009145131541230	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-29.531924	ISS_111RI_RETARMRLP001_PRIME
N1621951113_1	2009145131711230	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-29.487027	ISS_111RI_RETARMRLP001_PRIME
N1621951203_1	2009145131841229	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-29.44213	ISS_111RI_RETARMRLP001_PRIME
N1621951293_1	2009145132011228	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-29.397235	ISS_111RI_RETARMRLP001_PRIME
N1621951383_1	2009145132141228	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-29.352341	ISS_111RI_RETARMRLP001_PRIME
N1621951473_1	2009145132311227	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-29.307448	ISS_111RI_RETARMRLP001_PRIME
N1621951563_1	2009145132441226	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-29.262557	ISS_111RI_RETARMRLP001_PRIME
N1621951653_1	2009145132611226	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-29.217667	ISS_111RI_RETARMRLP001_PRIME
N1621951743_1	2009145132741225	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-29.172778	ISS_111RI_RETARMRLP001_PRIME
N1621951833_1	2009145132911225	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-29.12789	ISS_111RI_RETARMRLP001_PRIME
N1621951923_1	2009145133041224	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-29.083005	ISS_111RI_RETARMRLP001_PRIME
N1621952013_1	2009145133211223	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-29.038121	ISS_111RI_RETARMRLP001_PRIME
N1621952103_1	2009145133341223	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-28.993238	ISS_111RI_RETARMRLP001_PRIME
N1621952193_1	2009145133511222	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-28.948357	ISS_111RI_RETARMRLP001_PRIME
N1621952283_1	2009145133641221	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-28.903478	ISS_111RI_RETARMRLP001_PRIME
N1621952373_1	2009145133811221	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-28.8586	ISS_111RI_RETARMRLP001_PRIME
N1621952463_1	2009145133941220	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-28.813725	ISS_111RI_RETARMRLP001_PRIME
N1621952553_1	2009145134111219	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-28.768851	ISS_111RI_RETARMRLP001_PRIME
N1621952643_1	2009145134241219	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-28.723979	ISS_111RI_RETARMRLP001_PRIME
N1621952733_1	2009145134411218	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-28.679109	ISS_111RI_RETARMRLP001_PRIME
N1621952823_1	2009145134541218	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-28.634241	ISS_111RI_RETARMRLP001_PRIME
N1621952913_1	2009145134711217	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-28.589376	ISS_111RI_RETARMRLP001_PRIME
N1621953003_1	2009145134841216	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-28.544512	ISS_111RI_RETARMRLP001_PRIME
N1621953093_1	2009145135011216	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-28.499651	ISS_111RI_RETARMRLP001_PRIME
N1621953183_1	2009145135141215	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-28.454792	ISS_111RI_RETARMRLP001_PRIME
N1621953273_1	2009145135311214	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-28.409935	ISS_111RI_RETARMRLP001_PRIME
N1621953363_1	2009145135441214	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-28.36508	ISS_111RI_RETARMRLP001_PRIME
N1621953453_1	2009145135611213	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-28.320229	ISS_111RI_RETARMRLP001_PRIME
N1621953543_1	2009145135741212	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-28.275379	ISS_111RI_RETARMRLP001_PRIME
N1621953633_1	2009145135911212	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-28.230532	ISS_111RI_RETARMRLP001_PRIME
N1621953723_1	2009145140041211	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-28.185688	ISS_111RI_RETARMRLP001_PRIME
N1621953813_1	2009145140211210	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-28.140846	ISS_111RI_RETARMRLP001_PRIME
N1621953903_1	2009145140341210	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-28.096007	ISS_111RI_RETARMRLP001_PRIME
N1621953993_1	2009145140511209	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-28.05117	ISS_111RI_RETARMRLP001_PRIME
N1621954083_1	2009145140641209	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-28.006336	ISS_111RI_RETARMRLP001_PRIME
N1621954173_1	2009145140811208	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-27.961506	ISS_111RI_RETARMRLP001_PRIME
N1621954263_1	2009145140941207	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-27.916678	ISS_111RI_RETARMRLP001_PRIME
N1621954353_1	2009145141111207	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-27.871853	ISS_111RI_RETARMRLP001_PRIME
N1621954443_1	2009145141241206	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-27.827031	ISS_111RI_RETARMRLP001_PRIME
N1621954533_1	2009145141411205	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-27.782212	ISS_111RI_RETARMRLP001_PRIME
N1621954623_1	2009145141541205	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-27.737396	ISS_111RI_RETARMRLP001_PRIME
N1621954713_1	2009145141711204	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-27.692583	ISS_111RI_RETARMRLP001_PRIME
N1621954803_1	2009145141841203	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-27.647774	ISS_111RI_RETARMRLP001_PRIME
N1621954893_1	2009145142011203	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-27.602967	ISS_111RI_RETARMRLP001_PRIME
N1621954983_1	2009145142141202	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-27.558165	ISS_111RI_RETARMRLP001_PRIME
N1621955073_1	2009145142311202	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-27.513365	ISS_111RI_RETARMRLP001_PRIME
N1621955163_1	2009145142441201	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-27.468568	ISS_111RI_RETARMRLP001_PRIME
N1621955253_1	2009145142611200	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-27.423776	ISS_111RI_RETARMRLP001_PRIME
N1621955343_1	2009145142741200	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-27.378986	ISS_111RI_RETARMRLP001_PRIME
N1621955433_1	2009145142911199	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-27.3342	ISS_111RI_RETARMRLP001_PRIME
N1621955523_1	2009145143041198	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-27.289418	ISS_111RI_RETARMRLP001_PRIME
N1621955613_1	2009145143211198	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-27.244639	ISS_111RI_RETARMRLP001_PRIME
N1621955703_1	2009145143341197	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-27.199864	ISS_111RI_RETARMRLP001_PRIME
N1621955793_1	2009145143511196	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-27.155093	ISS_111RI_RETARMRLP001_PRIME
N1621955883_1	2009145143641196	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-27.110326	ISS_111RI_RETARMRLP001_PRIME
N1621955973_1	2009145143811195	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-27.065562	ISS_111RI_RETARMRLP001_PRIME
N1621956063_1	2009145143941194	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-27.020802	ISS_111RI_RETARMRLP001_PRIME
N1621956153_1	2009145144111194	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-26.976046	ISS_111RI_RETARMRLP001_PRIME
N1621956243_1	2009145144241193	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-26.931295	ISS_111RI_RETARMRLP001_PRIME
N1621956333_1	2009145144411193	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-26.886546	ISS_111RI_RETARMRLP001_PRIME
N1621956423_1	2009145144541192	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-26.841803	ISS_111RI_RETARMRLP001_PRIME
N1621956513_1	2009145144711191	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-26.797063	ISS_111RI_RETARMRLP001_PRIME
N1621956603_1	2009145144841191	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-26.752327	ISS_111RI_RETARMRLP001_PRIME
N1621956693_1	2009145145011190	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-26.707596	ISS_111RI_RETARMRLP001_PRIME
N1621956783_1	2009145145141189	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-26.66287	ISS_111RI_RETARMRLP001_PRIME
N1621956873_1	2009145145311189	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-26.618147	ISS_111RI_RETARMRLP001_PRIME
N1621956963_1	2009145145441188	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-26.573428	ISS_111RI_RETARMRLP001_PRIME
N1621957053_1	2009145145611187	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-26.528715	ISS_111RI_RETARMRLP001_PRIME
N1621957143_1	2009145145741187	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-26.484005	ISS_111RI_RETARMRLP001_PRIME
N1621957233_1	2009145145911186	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-26.4393	ISS_111RI_RETARMRLP001_PRIME
N1621957323_1	2009145150041186	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-26.394599	ISS_111RI_RETARMRLP001_PRIME
N1621957413_1	2009145150211185	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-26.349903	ISS_111RI_RETARMRLP001_PRIME
N1621957503_1	2009145150341184	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-26.305212	ISS_111RI_RETARMRLP001_PRIME
N1621957593_1	2009145150511184	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-26.260525	ISS_111RI_RETARMRLP001_PRIME
N1621957683_1	2009145150641183	2600	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-26.215844	ISS_111RI_RETARMRLP001_PRIME
